invoice_id,company_code,customer_id,customer_group,region,industry,invoice_amount,currency,payment_terms_days,days_since_invoice,dispute_flag,previous_late_payments,open_items_count,credit_score,dunning_level,has_purchase_order,invoice_channel,month,target_paid_late
INV0002466,2000,CUST0132,Mid-Market,DACH,Utilities,2083.56,USD,30,56,0,1,3,670,3,1,EDI,4,0
INV0002467,2000,CUST0072,Mid-Market,EMEA,Technology,22491.24,EUR,45,55,0,0,5,739,0,1,Email,4,0
INV0002468,1100,CUST0140,Enterprise,Americas,Manufacturing,9938.48,EUR,90,28,0,6,10,636,2,1,Portal,1,1
INV0002469,1100,CUST0128,SMB,DACH,Retail,2193.26,EUR,30,97,0,1,3,677,0,1,EDI,7,0
INV0002470,1000,CUST0013,Mid-Market,EMEA,Utilities,1981.54,EUR,30,100,1,2,6,634,0,1,Email,9,1
INV0002471,1100,CUST0101,SMB,Americas,Utilities,3330.23,EUR,30,10,0,4,3,649,1,0,Paper,2,0
INV0002472,3000,CUST0031,Mid-Market,DACH,Utilities,2985.59,EUR,45,83,0,1,6,584,0,0,Portal,1,0
INV0002473,2000,CUST0088,Enterprise,APJ,Manufacturing,15818.97,EUR,30,104,0,2,4,696,0,1,EDI,2,0
INV0002474,1100,CUST0070,Public Sector,EMEA,Utilities,11893.52,EUR,45,35,1,1,7,686,2,1,Email,6,0
INV0002475,1000,CUST0146,Mid-Market,Americas,Manufacturing,4388.85,GBP,14,76,0,1,5,786,3,0,Portal,7,0
INV0002476,1000,CUST0157,Enterprise,DACH,Utilities,8619.66,GBP,45,75,0,0,6,683,0,0,Portal,7,0
INV0002477,1000,CUST0084,SMB,Americas,Utilities,10037.91,EUR,45,3,0,3,4,622,1,0,Paper,11,1
INV0002478,1000,CUST0097,Enterprise,Americas,Retail,4497.04,USD,30,98,0,2,9,784,1,1,Portal,12,0
INV0002479,1000,CUST0113,SMB,DACH,Manufacturing,6455.9,EUR,90,91,0,2,3,702,0,0,EDI,11,0
INV0002480,3000,CUST0118,SMB,DACH,Healthcare,7894.31,USD,60,33,1,2,3,689,0,1,Paper,4,0
INV0002481,1100,CUST0115,Public Sector,DACH,Manufacturing,7058.49,GBP,30,38,0,1,3,674,1,1,Email,6,0
INV0002482,1000,CUST0141,Public Sector,DACH,Technology,1867.31,USD,90,93,0,0,8,686,0,1,EDI,9,0
INV0002483,1000,CUST0177,Mid-Market,APJ,Retail,2076.43,USD,60,97,0,0,4,610,1,1,EDI,4,0
INV0002484,1000,CUST0150,SMB,Americas,Technology,3124.33,EUR,30,9,0,5,4,669,0,1,Portal,12,0
INV0002485,2000,CUST0025,Mid-Market,Americas,Utilities,2014.25,EUR,45,44,0,1,1,658,1,1,Portal,2,0
INV0002486,1100,CUST0086,SMB,APJ,Utilities,900.76,EUR,45,75,0,1,6,701,0,1,Email,6,0
INV0002487,2000,CUST0084,SMB,Americas,Technology,8602.0,EUR,45,16,1,0,7,758,0,0,EDI,10,0
INV0002488,2000,CUST0092,Enterprise,Americas,Retail,6085.89,USD,60,120,0,2,2,747,1,0,EDI,2,0
INV0002489,1000,CUST0096,Enterprise,EMEA,Utilities,1036.56,EUR,30,26,0,4,4,713,0,0,EDI,12,0
INV0002490,2000,CUST0130,Enterprise,EMEA,Technology,3284.72,EUR,14,104,0,2,5,545,1,1,Email,2,0
INV0002491,3000,CUST0076,Enterprise,DACH,Manufacturing,3485.96,USD,30,8,0,2,6,642,0,1,EDI,4,0
INV0002492,1100,CUST0048,Mid-Market,EMEA,Utilities,5120.68,USD,60,106,0,1,1,538,0,0,Portal,5,1
INV0002493,1000,CUST0083,Public Sector,EMEA,Utilities,1358.29,USD,30,5,0,2,3,756,2,1,Email,8,0
INV0002494,3000,CUST0154,Mid-Market,DACH,Retail,1020.76,EUR,14,82,0,2,7,666,0,1,EDI,4,0
INV0002495,3000,CUST0057,SMB,EMEA,Manufacturing,7300.59,GBP,30,44,0,0,6,664,0,0,Email,7,0
INV0002496,1100,CUST0004,SMB,EMEA,Manufacturing,845.0,EUR,45,56,0,1,7,623,0,1,Email,4,0
INV0002497,1100,CUST0176,SMB,DACH,Technology,3313.31,USD,30,14,0,1,2,769,0,1,EDI,5,0
INV0002498,1000,CUST0036,Mid-Market,DACH,Retail,3003.76,EUR,30,82,0,2,5,682,3,1,Paper,6,0
INV0002499,2000,CUST0109,SMB,EMEA,Healthcare,3716.55,EUR,30,75,0,1,5,666,0,0,Email,4,1
INV0002500,1100,CUST0145,SMB,EMEA,Healthcare,5515.7,CHF,30,39,0,1,6,684,0,0,EDI,7,0
INV0002501,1000,CUST0050,SMB,Americas,Manufacturing,22663.23,EUR,30,57,0,2,4,690,0,0,Email,6,0
INV0002502,2000,CUST0062,Public Sector,Americas,Utilities,788.82,EUR,30,67,0,5,10,665,0,1,Portal,4,1
INV0002503,3000,CUST0051,SMB,DACH,Manufacturing,10619.11,EUR,45,83,0,1,7,769,1,1,Email,5,0
INV0002504,2000,CUST0027,Mid-Market,DACH,Manufacturing,302.55,CHF,30,65,0,3,4,769,0,0,Portal,6,0
INV0002505,1000,CUST0028,SMB,DACH,Healthcare,18276.96,GBP,30,8,0,1,4,682,0,0,Email,6,0
INV0002506,1000,CUST0034,Mid-Market,DACH,Healthcare,495.21,EUR,45,66,1,2,4,616,0,0,Email,8,0
INV0002507,3000,CUST0083,SMB,EMEA,Utilities,54623.22,USD,14,42,0,0,4,699,0,1,Email,4,0
INV0002508,3000,CUST0096,Enterprise,APJ,Technology,2809.45,EUR,14,50,0,1,3,630,2,1,EDI,7,0
INV0002509,1100,CUST0003,Enterprise,DACH,Technology,16397.8,USD,30,45,0,2,6,782,1,1,Email,6,0
INV0002510,2000,CUST0153,Mid-Market,DACH,Healthcare,13205.17,EUR,30,43,0,2,6,793,0,1,Email,10,1
INV0002511,1100,CUST0122,Enterprise,Americas,Healthcare,2674.95,EUR,30,29,0,2,9,729,0,1,Paper,8,1
INV0002512,1100,CUST0013,Public Sector,EMEA,Healthcare,2899.41,USD,90,40,0,4,7,588,0,1,Email,4,0
INV0002513,1000,CUST0152,Enterprise,DACH,Retail,1756.33,GBP,30,86,0,2,5,640,0,1,EDI,3,0
INV0002514,1000,CUST0006,SMB,DACH,Utilities,9669.57,EUR,45,27,0,4,4,660,0,1,Email,5,1
INV0002515,1000,CUST0101,Enterprise,APJ,Retail,2711.77,EUR,60,92,0,2,5,612,3,0,EDI,5,1
INV0002516,2000,CUST0084,Public Sector,DACH,Retail,1790.17,CHF,30,53,0,0,1,652,1,1,Email,7,0
INV0002517,1000,CUST0091,Mid-Market,Americas,Retail,7436.38,EUR,60,74,0,1,4,692,0,0,Portal,3,0
INV0002518,1000,CUST0173,Enterprise,Americas,Retail,1649.07,EUR,30,15,0,1,7,714,0,1,Email,11,0
INV0002519,1100,CUST0167,Enterprise,DACH,Retail,2994.61,EUR,45,25,0,0,3,771,1,0,Portal,11,1
INV0002520,1000,CUST0051,Mid-Market,Americas,Technology,4733.69,EUR,60,109,0,0,4,673,0,1,Portal,8,0
INV0002521,1000,CUST0105,Public Sector,DACH,Healthcare,2154.79,EUR,14,100,0,1,5,652,0,1,Email,8,0
INV0002522,1100,CUST0173,Public Sector,DACH,Technology,2524.69,EUR,60,9,0,2,3,578,0,0,EDI,4,1
INV0002523,1000,CUST0132,Mid-Market,DACH,Utilities,21199.49,EUR,30,109,0,1,3,701,2,1,Portal,7,0
INV0002524,2000,CUST0160,Mid-Market,APJ,Technology,3413.7,EUR,45,101,0,0,4,641,0,1,Email,1,0
INV0002525,3000,CUST0079,Enterprise,DACH,Technology,2899.78,GBP,30,17,0,3,6,659,1,0,EDI,2,0
INV0002526,1000,CUST0051,Mid-Market,DACH,Manufacturing,3519.66,EUR,30,29,1,1,10,632,2,1,Portal,7,1
INV0002527,3000,CUST0092,SMB,APJ,Utilities,6817.02,USD,14,22,0,4,5,635,0,1,Email,2,0
INV0002528,3000,CUST0148,Mid-Market,DACH,Manufacturing,1428.59,EUR,60,103,0,2,6,729,3,1,Email,12,0
INV0002529,2000,CUST0168,SMB,APJ,Manufacturing,6624.8,EUR,45,103,0,3,4,671,0,1,EDI,9,0
INV0002530,2000,CUST0124,SMB,Americas,Utilities,5533.7,EUR,60,87,0,1,6,792,1,1,Portal,9,0
INV0002531,2000,CUST0128,Enterprise,EMEA,Technology,646.72,EUR,30,31,0,2,5,591,0,0,Portal,11,0
INV0002532,2000,CUST0093,Enterprise,Americas,Manufacturing,27832.74,USD,30,111,0,0,6,769,0,1,Paper,6,0
INV0002533,2000,CUST0058,Enterprise,Americas,Technology,19611.16,EUR,30,102,0,1,5,638,1,1,Portal,11,0
INV0002534,1000,CUST0077,Enterprise,DACH,Technology,1825.13,USD,30,105,0,2,8,671,1,1,Portal,1,0
INV0002535,3000,CUST0090,Enterprise,APJ,Manufacturing,1301.73,GBP,30,44,0,4,6,712,0,1,Email,10,0
INV0002536,1100,CUST0147,SMB,APJ,Healthcare,5374.68,EUR,60,85,0,1,6,752,0,0,Email,2,0
INV0002537,2000,CUST0100,Enterprise,APJ,Healthcare,946.57,CHF,60,82,0,1,4,755,0,0,Email,2,0
INV0002538,1000,CUST0143,SMB,Americas,Manufacturing,17720.85,EUR,30,19,0,1,5,753,3,0,Portal,9,0
INV0002539,1000,CUST0005,SMB,EMEA,Healthcare,2586.66,EUR,30,70,0,1,6,659,1,1,Portal,9,0
INV0002540,1100,CUST0137,Public Sector,EMEA,Retail,23222.97,EUR,45,66,0,4,7,811,0,1,EDI,4,0
INV0002541,1100,CUST0092,SMB,DACH,Healthcare,1780.01,USD,45,71,1,3,6,721,0,1,Portal,2,1
INV0002542,1100,CUST0180,Enterprise,EMEA,Retail,3760.05,USD,45,41,1,2,6,454,2,1,Portal,4,1
INV0002543,1000,CUST0085,Enterprise,Americas,Retail,16003.67,CHF,30,81,0,3,5,679,1,1,Portal,6,0
INV0002544,1000,CUST0087,Enterprise,Americas,Technology,3012.72,USD,14,107,0,2,4,648,1,1,Email,3,0
INV0002545,1100,CUST0023,Public Sector,EMEA,Technology,5629.05,EUR,14,73,0,4,3,653,1,0,Email,12,0
INV0002546,1000,CUST0146,Public Sector,EMEA,Retail,13323.59,GBP,90,105,0,1,3,725,0,1,Email,11,0
INV0002547,3000,CUST0127,Mid-Market,Americas,Utilities,2359.37,CHF,45,93,0,3,5,700,0,1,Email,5,0
INV0002548,1000,CUST0156,Mid-Market,EMEA,Healthcare,1124.59,USD,60,38,0,2,7,626,0,1,Portal,4,0
INV0002549,1000,CUST0017,Mid-Market,APJ,Technology,914.48,USD,30,89,0,1,2,790,0,0,Portal,3,0
INV0002550,1000,CUST0039,Mid-Market,Americas,Retail,7805.66,GBP,30,81,1,2,6,581,1,1,Portal,3,0
INV0002551,1100,CUST0158,Public Sector,DACH,Technology,6362.76,EUR,30,114,0,3,3,576,1,1,EDI,2,0
INV0002552,1100,CUST0008,Enterprise,DACH,Manufacturing,12896.95,GBP,60,41,0,0,6,596,2,0,Portal,5,0
INV0002553,2000,CUST0092,Mid-Market,Americas,Utilities,3172.43,CHF,30,20,0,3,7,710,0,1,Portal,11,0
INV0002554,3000,CUST0073,Mid-Market,EMEA,Manufacturing,941.74,USD,45,82,0,5,7,705,1,0,EDI,9,1
INV0002555,1000,CUST0170,Enterprise,Americas,Healthcare,357.67,EUR,30,76,0,4,3,616,3,0,Paper,1,0
INV0002556,2000,CUST0155,Mid-Market,DACH,Retail,85936.22,EUR,30,74,0,3,5,632,0,1,Portal,5,0
INV0002557,1000,CUST0162,SMB,DACH,Healthcare,7355.98,CHF,30,89,0,0,3,677,0,1,Portal,4,0
INV0002558,1000,CUST0053,Enterprise,EMEA,Retail,4883.57,GBP,30,62,0,1,7,597,2,1,Portal,10,1
INV0002559,1100,CUST0106,SMB,Americas,Manufacturing,5667.89,USD,60,4,0,1,5,737,0,1,Portal,7,0
INV0002560,1000,CUST0127,Mid-Market,APJ,Utilities,941.14,CHF,90,106,0,3,4,794,1,1,Paper,9,0
INV0002561,2000,CUST0175,Enterprise,APJ,Healthcare,1836.07,EUR,45,34,0,2,5,664,0,1,EDI,1,0
INV0002562,2000,CUST0002,Enterprise,EMEA,Manufacturing,26383.57,GBP,30,30,0,2,2,703,0,1,Email,5,0
INV0002563,2000,CUST0176,Mid-Market,Americas,Manufacturing,8444.45,EUR,60,98,0,2,3,685,2,1,EDI,5,0
INV0002564,1100,CUST0064,Enterprise,DACH,Technology,1897.37,EUR,14,96,0,2,5,780,0,1,EDI,11,0
INV0002565,2000,CUST0024,Mid-Market,EMEA,Utilities,1166.59,EUR,60,61,0,1,8,823,0,0,EDI,10,0
INV0002566,1100,CUST0111,SMB,APJ,Technology,2461.49,EUR,60,83,0,2,1,650,0,1,Portal,1,0
INV0002567,1000,CUST0141,SMB,EMEA,Manufacturing,3037.52,EUR,30,10,1,0,2,679,0,1,Email,2,0
INV0002568,1000,CUST0024,Public Sector,APJ,Healthcare,36373.78,USD,14,34,0,1,4,741,0,1,EDI,9,0
INV0002569,2000,CUST0008,Mid-Market,DACH,Technology,3471.42,EUR,30,30,0,2,1,703,1,1,Portal,5,0
INV0002570,3000,CUST0162,SMB,DACH,Healthcare,1213.14,USD,30,51,0,1,7,609,0,1,Portal,7,0
INV0002571,1000,CUST0169,SMB,EMEA,Retail,3977.73,EUR,60,43,0,3,5,541,0,1,EDI,5,0
INV0002572,1100,CUST0029,Enterprise,APJ,Manufacturing,5583.41,GBP,45,9,0,3,3,632,0,1,Portal,4,1
INV0002573,2000,CUST0163,Mid-Market,DACH,Manufacturing,1102.6,EUR,30,83,0,3,3,702,1,1,Email,2,0
INV0002574,2000,CUST0164,Mid-Market,Americas,Healthcare,6452.83,USD,30,72,0,2,5,647,0,1,Email,5,0
INV0002575,1100,CUST0180,SMB,DACH,Healthcare,15053.44,USD,60,46,0,4,4,598,2,1,Portal,10,1
INV0002576,2000,CUST0039,Mid-Market,Americas,Retail,4893.22,EUR,30,107,0,2,6,634,2,0,EDI,8,0
INV0002577,2000,CUST0105,Enterprise,EMEA,Manufacturing,1831.85,EUR,30,44,0,0,3,814,0,1,Portal,3,0
INV0002578,3000,CUST0179,Public Sector,DACH,Healthcare,2427.67,EUR,45,15,0,2,5,592,0,1,EDI,4,0
INV0002579,1000,CUST0163,Enterprise,Americas,Manufacturing,741.16,EUR,30,102,1,1,5,653,1,1,EDI,9,0
INV0002580,3000,CUST0109,Public Sector,Americas,Manufacturing,3675.6,EUR,30,16,0,4,4,638,0,0,EDI,8,0
INV0002581,1000,CUST0036,SMB,EMEA,Technology,5862.43,EUR,30,9,0,4,5,824,1,1,EDI,12,0
INV0002582,2000,CUST0016,SMB,DACH,Healthcare,1650.01,USD,30,57,0,3,9,567,3,1,Paper,7,0
INV0002583,1000,CUST0047,SMB,DACH,Utilities,32425.0,EUR,60,70,1,3,6,618,1,1,Portal,12,1
INV0002584,1000,CUST0012,Enterprise,APJ,Healthcare,9719.54,EUR,60,34,0,1,7,682,0,1,EDI,10,0
INV0002585,1000,CUST0036,SMB,Americas,Utilities,643.93,EUR,90,101,0,0,3,690,0,1,Portal,11,0
INV0002586,1100,CUST0014,SMB,Americas,Healthcare,657.95,EUR,90,34,0,2,4,761,0,1,Portal,3,0
INV0002587,1000,CUST0138,SMB,Americas,Utilities,1505.34,EUR,30,116,0,3,3,753,0,1,Portal,5,0
INV0002588,1000,CUST0107,Mid-Market,Americas,Manufacturing,22067.14,USD,30,77,0,2,6,624,1,0,Portal,5,1
INV0002589,1100,CUST0094,Enterprise,DACH,Manufacturing,10780.22,USD,45,23,0,0,5,701,0,0,EDI,2,0
INV0002590,1100,CUST0146,Mid-Market,EMEA,Healthcare,23269.48,EUR,14,50,0,2,9,664,1,0,Email,7,1
INV0002591,2000,CUST0074,Mid-Market,Americas,Utilities,4275.77,EUR,90,10,0,1,3,643,1,1,Portal,1,0
INV0002592,3000,CUST0073,SMB,DACH,Healthcare,3394.92,EUR,14,102,1,1,6,753,0,1,Paper,9,0
INV0002593,2000,CUST0038,SMB,DACH,Retail,1141.52,USD,30,78,0,2,1,696,1,0,Portal,4,0
INV0002594,1000,CUST0081,SMB,Americas,Technology,6106.86,EUR,45,52,0,1,7,797,1,1,Portal,5,1
INV0002595,1000,CUST0032,SMB,APJ,Manufacturing,3442.74,GBP,60,82,0,1,9,713,0,1,Portal,3,0
INV0002596,3000,CUST0107,Mid-Market,Americas,Retail,3306.33,USD,45,74,0,2,6,747,0,1,Portal,4,1
INV0002597,1000,CUST0180,Mid-Market,DACH,Healthcare,23131.56,USD,45,72,0,1,6,474,0,0,Portal,6,0
INV0002598,1100,CUST0096,Mid-Market,APJ,Manufacturing,3704.62,EUR,30,48,0,1,3,684,1,0,Portal,11,0
INV0002599,3000,CUST0054,Enterprise,DACH,Technology,17111.92,CHF,45,43,0,2,4,710,2,1,Paper,2,0
INV0002600,3000,CUST0124,Enterprise,DACH,Retail,798.33,EUR,45,31,0,5,4,717,1,0,Portal,2,1
INV0002601,1100,CUST0148,Mid-Market,APJ,Technology,71148.02,EUR,30,95,0,1,8,793,0,1,EDI,4,0
INV0002602,2000,CUST0085,Mid-Market,Americas,Healthcare,2858.54,GBP,60,57,0,5,6,724,0,1,Portal,9,0
INV0002603,1100,CUST0046,SMB,APJ,Utilities,8888.76,USD,14,57,0,2,6,587,3,1,EDI,10,1
INV0002604,2000,CUST0129,Enterprise,Americas,Technology,10504.79,EUR,30,87,0,1,2,718,1,1,Portal,10,0
INV0002605,1000,CUST0034,Mid-Market,Americas,Utilities,2509.34,EUR,90,64,0,1,4,740,0,1,Email,9,1
INV0002606,1000,CUST0180,Enterprise,DACH,Healthcare,9996.41,EUR,30,115,0,5,5,632,1,1,EDI,4,0
INV0002607,2000,CUST0058,SMB,EMEA,Utilities,10557.09,USD,45,29,1,5,5,647,0,1,EDI,8,1
INV0002608,1000,CUST0064,Mid-Market,APJ,Healthcare,2000.59,EUR,30,6,0,2,3,737,2,1,EDI,6,0
INV0002609,2000,CUST0131,Mid-Market,APJ,Technology,2025.63,EUR,60,51,0,4,8,678,0,1,Email,9,0
INV0002610,1000,CUST0003,Enterprise,EMEA,Healthcare,4436.28,EUR,30,64,0,4,5,760,0,1,Email,7,0
INV0002611,3000,CUST0037,Public Sector,EMEA,Retail,3747.08,CHF,30,99,0,2,4,692,0,0,Email,12,1
INV0002612,2000,CUST0023,SMB,DACH,Healthcare,18265.82,USD,60,77,0,1,5,514,0,1,Email,10,0
INV0002613,1100,CUST0071,SMB,EMEA,Healthcare,8846.72,EUR,45,113,0,0,5,682,1,1,Email,12,1
INV0002614,2000,CUST0100,Mid-Market,APJ,Healthcare,3928.67,GBP,30,11,0,2,3,648,1,1,Email,11,0
INV0002615,1000,CUST0033,SMB,DACH,Manufacturing,7993.48,EUR,30,65,0,0,2,724,1,1,EDI,6,0
INV0002616,1100,CUST0062,SMB,EMEA,Technology,493.25,USD,30,100,0,2,7,710,0,1,Portal,5,0
INV0002617,1000,CUST0139,Mid-Market,APJ,Healthcare,2217.03,USD,60,61,0,3,4,607,1,1,Email,4,1
INV0002618,3000,CUST0170,SMB,EMEA,Manufacturing,5722.79,EUR,45,34,0,1,1,693,1,1,Portal,5,1
INV0002619,2000,CUST0003,Enterprise,EMEA,Healthcare,13645.07,USD,60,93,0,2,4,718,1,1,Portal,3,0
INV0002620,3000,CUST0113,SMB,DACH,Utilities,5217.42,CHF,90,105,0,0,5,711,1,1,Email,5,0
INV0002621,3000,CUST0005,Mid-Market,DACH,Technology,19558.22,EUR,30,32,0,0,3,751,0,0,EDI,11,0
INV0002622,3000,CUST0094,Enterprise,DACH,Utilities,10523.19,EUR,45,67,0,0,7,601,2,1,EDI,3,1
INV0002623,1000,CUST0159,Public Sector,DACH,Utilities,2533.24,GBP,45,97,0,1,6,666,0,1,Email,11,0
INV0002624,3000,CUST0144,SMB,DACH,Technology,3651.77,EUR,60,19,0,1,6,511,1,0,EDI,1,0
INV0002625,1100,CUST0042,Mid-Market,DACH,Utilities,6495.36,EUR,45,2,0,3,5,767,0,1,Portal,2,0
INV0002626,1100,CUST0047,Public Sector,DACH,Utilities,2641.05,EUR,30,89,0,1,4,687,0,1,EDI,11,0
INV0002627,1100,CUST0142,Mid-Market,DACH,Manufacturing,21117.44,GBP,60,91,1,1,5,672,0,1,Email,7,0
INV0002628,1000,CUST0148,Mid-Market,APJ,Utilities,1320.59,USD,45,19,0,3,4,670,3,1,Portal,4,0
INV0002629,1000,CUST0051,SMB,DACH,Manufacturing,5895.31,CHF,60,72,0,0,2,716,0,1,EDI,3,0
INV0002630,1000,CUST0001,Mid-Market,EMEA,Technology,9156.5,EUR,30,87,1,0,3,758,0,1,Email,1,0
INV0002631,1000,CUST0081,Mid-Market,APJ,Utilities,3043.86,CHF,30,116,0,1,11,658,2,1,EDI,3,0
INV0002632,1100,CUST0112,SMB,DACH,Healthcare,2402.49,EUR,45,97,0,2,5,711,0,1,Email,2,0
INV0002633,3000,CUST0080,Enterprise,EMEA,Retail,3905.4,USD,60,27,0,1,4,710,2,1,Paper,9,0
INV0002634,2000,CUST0169,Mid-Market,Americas,Healthcare,9922.88,USD,14,70,0,1,5,515,2,1,Email,12,1
INV0002635,1100,CUST0147,Mid-Market,EMEA,Retail,2502.79,EUR,30,88,0,1,4,627,1,1,Email,4,0
INV0002636,1100,CUST0142,SMB,DACH,Retail,1376.96,USD,60,33,0,2,4,713,0,1,Email,1,0
INV0002637,1100,CUST0004,Enterprise,Americas,Utilities,14159.12,EUR,90,20,0,1,2,773,3,0,Portal,12,1
INV0002638,1000,CUST0154,Enterprise,Americas,Manufacturing,6433.42,EUR,14,53,0,4,6,782,1,1,EDI,9,0
INV0002639,2000,CUST0136,SMB,EMEA,Utilities,12188.53,USD,30,87,0,1,4,588,0,0,EDI,5,1
INV0002640,1000,CUST0072,Enterprise,DACH,Technology,9389.04,EUR,30,64,0,3,11,755,1,1,EDI,10,0
INV0002641,2000,CUST0107,Mid-Market,DACH,Manufacturing,41726.17,USD,30,73,0,4,5,757,0,1,Portal,9,0
INV0002642,2000,CUST0149,SMB,Americas,Healthcare,13639.44,EUR,14,80,0,3,2,711,0,1,EDI,9,0
INV0002643,1100,CUST0164,SMB,EMEA,Manufacturing,1977.75,EUR,30,115,0,2,2,529,1,1,Portal,3,1
INV0002644,3000,CUST0100,Enterprise,DACH,Retail,6931.15,USD,45,77,1,1,5,640,1,1,EDI,5,1
INV0002645,1000,CUST0008,SMB,EMEA,Retail,2355.8,EUR,30,17,0,2,6,688,0,1,Email,7,0
INV0002646,3000,CUST0112,SMB,APJ,Healthcare,2625.87,CHF,30,49,0,1,5,662,1,1,EDI,8,0
INV0002647,2000,CUST0123,Mid-Market,DACH,Retail,959.94,CHF,90,21,0,1,4,517,2,1,Email,7,1
INV0002648,2000,CUST0011,SMB,DACH,Healthcare,3132.48,EUR,30,91,0,3,3,660,0,1,EDI,4,0
INV0002649,2000,CUST0148,SMB,EMEA,Manufacturing,7497.21,EUR,60,120,1,1,5,610,0,1,Portal,5,1
INV0002650,2000,CUST0037,SMB,Americas,Healthcare,3946.87,EUR,30,93,0,0,4,724,0,1,EDI,5,0
INV0002651,3000,CUST0161,Mid-Market,EMEA,Healthcare,1333.63,USD,60,30,0,1,4,716,2,1,Portal,1,1
INV0002652,1100,CUST0100,SMB,APJ,Retail,854.77,EUR,60,84,0,2,2,719,0,1,EDI,10,0
INV0002653,2000,CUST0058,Public Sector,DACH,Utilities,38849.02,CHF,30,3,0,1,3,652,0,1,Portal,8,0
INV0002654,2000,CUST0011,SMB,EMEA,Technology,5951.62,CHF,45,33,0,2,5,682,2,1,Portal,8,1
INV0002655,1100,CUST0004,SMB,EMEA,Healthcare,1780.64,EUR,45,37,0,1,5,674,1,1,Email,10,0
INV0002656,3000,CUST0134,SMB,EMEA,Manufacturing,6869.68,USD,30,57,0,1,4,749,0,1,EDI,6,0
INV0002657,1100,CUST0068,SMB,EMEA,Utilities,42135.48,EUR,60,39,0,1,2,640,3,0,EDI,8,1
INV0002658,1100,CUST0152,Public Sector,Americas,Retail,8115.13,EUR,30,52,1,0,5,623,0,0,Paper,9,1
INV0002659,1000,CUST0042,Enterprise,DACH,Healthcare,226.69,EUR,30,2,0,0,6,752,0,1,Portal,8,0
INV0002660,1000,CUST0166,Enterprise,Americas,Manufacturing,68521.73,USD,90,99,0,7,5,742,0,1,Email,9,0
INV0002661,2000,CUST0170,SMB,DACH,Manufacturing,606.86,EUR,30,48,0,1,3,715,1,1,EDI,1,0
INV0002662,1100,CUST0019,Mid-Market,EMEA,Manufacturing,3407.34,GBP,30,97,0,2,7,798,0,0,Portal,12,0
INV0002663,1100,CUST0117,SMB,EMEA,Utilities,1286.82,EUR,30,7,0,1,3,837,1,1,Portal,7,0
INV0002664,1000,CUST0170,SMB,EMEA,Retail,1944.96,USD,90,104,0,4,5,772,0,1,Email,10,0
INV0002665,1100,CUST0059,Public Sector,DACH,Utilities,5702.33,CHF,30,76,0,2,11,624,0,1,Portal,1,0
INV0002666,2000,CUST0013,Mid-Market,APJ,Technology,480.79,USD,30,28,1,1,7,742,2,0,Email,6,1
INV0002667,3000,CUST0158,SMB,APJ,Manufacturing,3847.74,EUR,45,91,0,2,7,688,1,1,EDI,6,0
INV0002668,1000,CUST0086,Enterprise,Americas,Technology,14110.99,EUR,60,90,1,2,5,638,0,1,EDI,3,0
INV0002669,1100,CUST0005,Mid-Market,APJ,Technology,1745.15,EUR,30,88,1,1,5,624,0,1,EDI,11,0
INV0002670,1100,CUST0152,Enterprise,DACH,Retail,982.6,EUR,90,105,0,1,6,700,0,1,Portal,6,0
INV0002671,2000,CUST0123,Mid-Market,EMEA,Healthcare,3654.56,CHF,14,115,1,1,5,741,0,1,Portal,11,1
INV0002672,1100,CUST0013,Mid-Market,DACH,Utilities,2965.32,EUR,45,20,0,0,5,783,2,0,Email,6,1
INV0002673,1100,CUST0047,SMB,APJ,Utilities,2264.28,EUR,45,34,0,4,7,731,0,1,Email,8,1
INV0002674,1100,CUST0004,SMB,DACH,Technology,1214.68,USD,30,5,0,1,4,723,0,1,EDI,8,0
INV0002675,1100,CUST0172,Mid-Market,DACH,Utilities,7296.45,EUR,60,8,0,1,6,665,1,1,Email,8,1
INV0002676,1100,CUST0005,Enterprise,Americas,Utilities,7903.23,GBP,45,13,0,2,6,696,3,1,Email,8,1
INV0002677,1100,CUST0144,Enterprise,DACH,Manufacturing,1381.7,EUR,30,84,0,0,7,568,0,1,Email,10,0
INV0002678,2000,CUST0093,Public Sector,Americas,Healthcare,1597.8,EUR,30,73,0,1,5,722,0,0,Email,3,0
INV0002679,2000,CUST0105,Public Sector,DACH,Healthcare,4882.03,USD,30,5,0,2,8,712,1,1,Paper,9,0
INV0002680,1000,CUST0147,Mid-Market,Americas,Manufacturing,1535.76,EUR,60,51,0,0,3,824,3,1,Email,10,0
INV0002681,2000,CUST0162,Mid-Market,APJ,Healthcare,5103.06,CHF,30,14,0,2,5,677,1,1,Portal,10,1
INV0002682,3000,CUST0023,Mid-Market,Americas,Utilities,19760.67,EUR,60,24,1,2,8,769,0,1,Email,5,1
INV0002683,1000,CUST0004,SMB,DACH,Retail,3972.64,EUR,30,7,0,1,7,644,0,1,Portal,6,0
INV0002684,1100,CUST0023,Mid-Market,DACH,Utilities,1182.87,EUR,90,64,0,2,2,807,3,1,EDI,10,0
INV0002685,1000,CUST0123,Enterprise,DACH,Utilities,6385.01,EUR,60,10,1,3,2,789,1,0,EDI,7,1
INV0002686,2000,CUST0103,Mid-Market,DACH,Healthcare,3510.32,USD,30,95,0,3,2,765,1,1,Portal,1,0
INV0002687,1000,CUST0016,Mid-Market,EMEA,Healthcare,3613.15,EUR,30,112,0,0,7,685,2,1,Portal,10,1
